filename,sheet,name,model,Product Type,Class,Sub Class,Product Code,Description,UPC Code,Price Policy,Policy Price,MSRP,Cost,Master Pk Qty,Reason Code,Reason Code Description,Effective Date,Unnamed: 14,Unnamed: 16,Policy,Unnamed: 12,Part Number,Brand,Product Category,Ultra Buying Group,Dealer Pricing,Notes,Former RTI Part Number,Pro Buying Group,Product code,Collection,US Dealer Price,US List/MAP Price,RTI Account Number
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPMB75 Extreme Short Throw Mount,V12HB12010,ACCESSORIES,PROJ - CMRCL ACCY,ACCESSORIES - BP MOUNTS,V12HB12010,EPSON ELPMB75 Extreme Short Throw Mount,10343980112.0,MAP,199.0,440.0,155.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON DC-13 Document Camera,V12H757020,ACCESSORIES,PROJ - CMRCL ACCY,DOC CAMERAS,V12H757020,EPSON DC-13 Document Camera,10343924116.0,MAP,499.0,1005.0,464.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON DC-21 Document Camera,V12H758020,ACCESSORIES,PROJ - CMRCL ACCY,DOC CAMERAS,V12H758020,EPSON DC-21 Document Camera,10343924123.0,MAP,577.0,1288.0,530.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON DC-07 Document Camera,V12H759020,ACCESSORIES,PROJ - CMRCL ACCY,DOC CAMERAS,V12H759020,EPSON DC-07 Document Camera,10343910218.0,MAP,221.0,454.0,206.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLL08 Lens - Long Zoom - Throw Ratios for WUXGA: 7.21 to 10.11( 9k lm) 5.27 to 7.41 (9k lm to 20k lm) For 4K: 5.09 - 7.16(up to 20k lm),V12H004L08,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004L08,EPSON ELPLL08 Lens - Long Zoom - Throw Ratios for WUXGA: 7.21 to 10.11( 9k lm) 5.27 to 7.41 (9k lm to 20k lm) For 4K: 5.09 - 7.16(up to 20k lm),10343928275.0,MAP,3717.0,4977.0,2510.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLL09 25k lm and up Lens - Long Zoom #1 - Throw Ratios for WUXGA: 4.79 - 7.20,V12H004L09,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004L09,EPSON ELPLL09 25k lm and up Lens - Long Zoom #1 - Throw Ratios for WUXGA: 4.79 - 7.20,10343928947.0,MAP,9974.0,13739.0,6735.0,5.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLL10 25k lm and up Lens - Long Zoom #2 - Throw Ratios for WUXGA: 6.73 - 10.45,V12H004L0A,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004L0A,EPSON ELPLL10 25k lm and up Lens - Long Zoom #2 - Throw Ratios for WUXGA: 6.73 - 10.45,10343928954.0,MAP,15063.0,20753.0,10171.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLM08 Lens - Mid Zoom #1 - Throw Ratios for WUXGA: 1.42 - 2.28 ( 9k lm),V12H004M08,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004M08,EPSON ELPLM08 Lens - Mid Zoom #1 - Throw Ratios for WUXGA: 1.42 - 2.28 ( 9k lm),10343928237.0,MAP,501.0,2306.0,371.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLM10 Lens - Mid Zoom #3 - Throw Ratios for WUXGA: 3.32 -5.06( 9k lm) 2.42 - 3.71 (9k to 20k lm) For 4K: 2.34 - 3.59 (up to20k lm),V12H004M0A,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004M0A,EPSON ELPLM10 Lens - Mid Zoom #3 - Throw Ratios for WUXGA: 3.32 -5.06( 9k lm) 2.42 - 3.71 (9k to 20k lm) For 4K: 2.34 - 3.59 (up to20k lm),10343928251.0,MAP,2435.0,3130.0,1643.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLM11 Lens - Mid Zoom #4 - Throw Ratios for WUXGA: 4.85 -7.38( 9k lm) 3.54 - 5.41 (9k to 20k lm) For 4K: 3.42 - 5.23 (up to20k lm),V12H004M0B,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004M0B,EPSON ELPLM11 Lens - Mid Zoom #4 - Throw Ratios for WUXGA: 4.85 -7.38( 9k lm) 3.54 - 5.41 (9k to 20k lm) For 4K: 3.42 - 5.23 (up to20k lm),10343928268.0,MAP,2435.0,3130.0,1643.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLM12 25k lm and up Lens - Mid Zoom #1 - Throw Ratios for WUXGA: 1.74 - 2.35,V12H004M0C,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004M0C,EPSON ELPLM12 25k lm and up Lens - Mid Zoom #1 - Throw Ratios for WUXGA: 1.74 - 2.35,10343928961.0,MAP,7396.0,10196.0,4995.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLM13 25k lm and up Lens - Mid Zoom #2 - Throw Ratios for WUXGA: 2.30 - 3.46,V12H004M0D,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004M0D,EPSON ELPLM13 25k lm and up Lens - Mid Zoom #2 - Throw Ratios for WUXGA: 2.30 - 3.46,10343928978.0,MAP,7396.0,10196.0,4995.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLM14 25k lm and up Lens - Mid Zoom #3 - Throw Ratios for WUXGA: 3.41 - 5.11,V12H004M0E,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004M0E,EPSON ELPLM14 25k lm and up Lens - Mid Zoom #3 - Throw Ratios for WUXGA: 3.41 - 5.11,10343928985.0,MAP,7396.0,10196.0,4995.0,5.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLM15 Lens - Mid Zoom #2 - Throw Ratios for WUXGA: 2.16 - 3.48 ( 9k lm) 1.57 - 2.56 (9k to 20k lm) For 4K:1.52 - 2.47 (up to 20k lm),V12H004M0F,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004M0F,EPSON ELPLM15 Lens - Mid Zoom #2 - Throw Ratios for WUXGA: 2.16 - 3.48 ( 9k lm) 1.57 - 2.56 (9k to 20k lm) For 4K:1.52 - 2.47 (up to 20k lm),10343939684.0,MAP,1880.0,2306.0,1270.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Rear Throw Fixed Lens for All Pro Series (Throw Ratio: 0.77) Demo,V12H004R04-D,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004R04-D,EPSON Rear Throw Fixed Lens for All Pro Series (Throw Ratio: 0.77) Demo,10343912489.0,MAP,3218.0,,1771.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLR05 25k lm and up Lens - Rear Zoom - Throw Ratios for WUXGA: 0.6,V12H004R05,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004R05,EPSON ELPLR05 25k lm and up Lens - Rear Zoom - Throw Ratios for WUXGA: 0.6,10343929012.0,MAP,15063.0,20753.0,10171.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLU04 Lens - Short Zoom #2 - Throw Ratios for WUXGA: 0.87 - 1.05 ( 9k lm) 0.64 - 0.77 (9k to 20k lm) For 4K: 0.62 - 0.75 (up to 20k lm),V12H004U04,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004U04,EPSON ELPLU04 Lens - Short Zoom #2 - Throw Ratios for WUXGA: 0.87 - 1.05 ( 9k lm) 0.64 - 0.77 (9k to 20k lm) For 4K: 0.62 - 0.75 (up to 20k lm),10343928206.0,MAP,3846.0,5148.0,2597.0,2.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLU05 25k lm and up Lens - Short Zoom - Throw Ratios for WUXGA: 0.91 - 1.09,V12H004U05,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004U05,EPSON ELPLU05 25k lm and up Lens - Short Zoom - Throw Ratios for WUXGA: 0.91 - 1.09,10343929005.0,MAP,15063.0,20753.0,10171.0,5.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLU03S Lens - Short Zoom #1 - Throw Ratio for WUXGA: 0.65 - 0.78 ( 9k lm) 0.48 - 0.57 (9k to 20k lm) For 4K: 0.46 - 0.56 (up to 20k lm),V12H004UA3,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004UA3,EPSON ELPLU03S Lens - Short Zoom #1 - Throw Ratio for WUXGA: 0.65 - 0.78 ( 9k lm) 0.48 - 0.57 (9k to 20k lm) For 4K: 0.46 - 0.56 (up to 20k lm),10343951662.0,MAP,4102.0,6088.0,2770.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLW05 Lens - Wide Zoom #1 - Throw Ratio: 1.04 - 1.46 ( 9k lm) 0.77 - 1.07 (9k to 15k lm) For 4K: 0.75 - 1.04 (up to 15k lm),V12H004W05,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004W05,EPSON ELPLW05 Lens - Wide Zoom #1 - Throw Ratio: 1.04 - 1.46 ( 9k lm) 0.77 - 1.07 (9k to 15k lm) For 4K: 0.75 - 1.04 (up to 15k lm),10343928213.0,MAP,2458.0,3130.0,1659.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLW06 Lens - Wide Zoom #2 - Throw Ratio: 1.62 - 2.22 ( 9k lm) 1.19 - 1.62 (9k to 15k lm) For 4K: 1.15 - 1.57 (up to 15k lm),V12H004W06,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004W06,EPSON ELPLW06 Lens - Wide Zoom #2 - Throw Ratio: 1.62 - 2.22 ( 9k lm) 1.19 - 1.62 (9k to 15k lm) For 4K: 1.15 - 1.57 (up to 15k lm),10343928220.0,MAP,3717.0,4977.0,2510.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLW07 25k lm and up Lens - Wide Zoom - Throw Ratio: 1.3 - 1.76,V12H004W07,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004W07,EPSON ELPLW07 25k lm and up Lens - Wide Zoom - Throw Ratio: 1.3 - 1.76,10343928992.0,MAP,9974.0,13738.0,6735.0,5.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLW08 Lens - Wide Zoom #3 - Throw Ratio: 1.18 - 1.66 ( 9k lm) .86 - 1.21 (9k to 20k lm) For 4K: 0.83 - 1.17 (Up to 20k lm),V12H004W08,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004W08,EPSON ELPLW08 Lens - Wide Zoom #3 - Throw Ratio: 1.18 - 1.66 ( 9k lm) .86 - 1.21 (9k to 20k lm) For 4K: 0.83 - 1.17 (Up to 20k lm),10343945357.0,MAP,12454.0,17607.0,8410.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLX03 25k lm and up Lens - Ultra Short - Throw Ratio: 0.35 Black,V12H004X03,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004X03,EPSON ELPLX03 25k lm and up Lens - Ultra Short - Throw Ratio: 0.35 Black,10343963320.0,MAP,33043.0,54217.0,24286.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLX01S Lens - Ultra Short - Throw Ratio: 0.35 ( 9k lm) Black,V12H004X0A,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004X0A,EPSON ELPLX01S Lens - Ultra Short - Throw Ratio: 0.35 ( 9k lm) Black,10343964846.0,MAP,8324.0,13659.0,6119.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLX02S Lens - Ultra Short - Throw Ratio: 0.35 (9k to 20k lm) Black,V12H004X0B,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004X0B,EPSON ELPLX02S Lens - Ultra Short - Throw Ratio: 0.35 (9k to 20k lm) Black,10343964853.0,MAP,15539.0,20369.0,11421.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLX01WS Lens - Ultra Short - Throw Ratio: 0.35 ( 9k lm) White,V12H004Y0A,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004Y0A,EPSON ELPLX01WS Lens - Ultra Short - Throw Ratio: 0.35 ( 9k lm) White,10343964860.0,MAP,8324.0,13659.0,6119.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON ELPLX02WS Lens - Ultra Short - Throw Ratio: 0.35 (9k to 20k lm) White,V12H004Y0B,ACCESSORIES,PROJ - CMRCL ACCY,HIGH BRIGHTNESS LENS,V12H004Y0B,EPSON ELPLX02WS Lens - Ultra Short - Throw Ratio: 0.35 (9k to 20k lm) White,10343964877.0,MAP,15539.0,20369.0,11421.0,,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp For PowerLite 915W/1835/D6150/BrightLink 430i/435i/436Wi,V13H010L61,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L61,EPSON Replacement Lamp For PowerLite 915W/1835/D6150/BrightLink 430i/435i/436Wi,10343880528.0,MAP,195.0,280.0,139.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Lamp Replacement PowerLite 935W/1850W/1880/D6155W/6250/VS350W/VS410,V13H010L64,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L64,EPSON Lamp Replacement PowerLite 935W/1850W/1880/D6155W/6250/VS350W/VS410,10343883840.0,MAP,308.0,549.0,150.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp for PowerLite S11/X12/X15/PL1221/1261W/PL W16/W16SK/VS210/220/310/315W/320/325WEX3210/EX3212/5210/7210/ Megaplex MG-50/MG-850HD/Home Cinema 600/710HD/750HD(ELPLP67),V13H010L67,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L67,EPSON Replacement Lamp for PowerLite S11/X12/X15/PL1221/1261W/PL W16/W16SK/VS210/220/310/315W/320/325WEX3210/EX3212/5210/7210/ Megaplex MG-50/MG-850HD/Home Cinema 600/710HD/750HD(ELPLP67),10343884236.0,MAP,281.0,363.0,197.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp for PowerLite 1930/1935 Projectors,V13H010L74,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L74,EPSON Replacement Lamp for PowerLite 1930/1935 Projectors,10343900141.0,MAP,228.0,567.0,166.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Optional Lamp for Pro G 6xxx Series Projectors,V13H010L76,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L76,EPSON Optional Lamp for Pro G 6xxx Series Projectors,10343907386.0,MAP,295.0,1136.0,232.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp for PowerLite 1975W/1980WU/1985WU/4650/4750W/4770W/4855WU/HC1440,V13H010L77,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L77,EPSON Replacement Lamp for PowerLite 1975W/1980WU/1985WU/4650/4750W/4770W/4855WU/HC1440,10343908093.0,MAP,228.0,1033.0,166.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp (Single) for Pro Z9000-Z11000 Series,V13H010L81,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L81,EPSON Replacement Lamp (Single) for Pro Z9000-Z11000 Series,10343914728.0,MAP,738.0,1049.0,532.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp (Dual) for Pro Z9000-Z11000 Series,V13H010L82,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L82,EPSON Replacement Lamp (Dual) for Pro Z9000-Z11000 Series,10343914735.0,MAP,1316.0,1776.0,948.0,5.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp (Single - Portrait Mode) Pro Z9000-11000 Series,V13H010L83,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L83,EPSON Replacement Lamp (Single - Portrait Mode) Pro Z9000-11000 Series,10343914742.0,MAP,74.0,1049.0,53.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp for HC 5035/5040UB/5040UBe/PC4040/6040 ELPLP89,V13H010L89,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L89,EPSON Replacement Lamp for HC 5035/5040UB/5040UBe/PC4040/6040 ELPLP89,10343923751.0,MAP,367.0,,257.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp PL 675W,V13H010L90,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L90,EPSON Replacement Lamp PL 675W,10343925106.0,MAP,80.0,123.0,72.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp PL680/680 Smart/685W/PL685W Smart/BL 685Wi/695Wi,V13H010L91,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L91,EPSON Replacement Lamp PL680/680 Smart/685W/PL685W Smart/BL 685Wi/695Wi,10343925113.0,MAP,80.0,123.0,72.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp BL 696Ui/697Ui/BL Pro 1450Ui/1460Ui,V13H010L92,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L92,EPSON Replacement Lamp BL 696Ui/697Ui/BL Pro 1450Ui/1460Ui,10343925120.0,MAP,80.0,123.0,72.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Lamp for Pro G7000 Series,V13H010L93,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H010L93,EPSON Replacement Lamp for Pro G7000 Series,10343928169.0,MAP,295.0,411.0,228.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Air Filter for PowerLite 97/98/99W/955W/965/S11/S17/W17/X12/X17/1221/1222/122//S39/X39/W39/107/104/1261W/1262W/1263W/1264/1266/1284/1286/VS210/VS220/VS230/VS240/VS250/VS310/VS320/VS325W/VS330/VS335W/VS340/VS345/VS350/VS355/EX3210/EX3212/,V13H134A32,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H134A32,EPSON Replacement Air Filter for PowerLite 97/98/99W/955W/965/S11/S17/W17/X12/X17/1221/1222/122//S39/X39/W39/107/104/1261W/1262W/1263W/1264/1266/1284/1286/VS210/VS220/VS230/VS240/VS250/VS310/VS320/VS325W/VS330/VS335W/VS340/VS345/VS350/VS355/EX3210/EX3212/,10343885868.0,MAP,19.0,28.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Optional Air Filter for Pro G 6xxx Series Projectors/PL 700U/BL Pro 1470Ui/LS100,V13H134A43,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H134A43,EPSON Optional Air Filter for Pro G 6xxx Series Projectors/PL 700U/BL Pro 1470Ui/LS100,10343907393.0,MAP,48.0,75.0,38.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Air Filter for Pro Z9000-Z11005 Series,V13H134A46,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H134A46,EPSON Replacement Air Filter for Pro Z9000-Z11005 Series,10343914711.0,MAP,117.0,193.0,84.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Air Filter BL 685Wi/695Wi/696Ui/697Ui/PL 675W/680/680 Smart/685W/BL Pro 1450Ui/1460Ui,V13H134A49,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H134A49,EPSON Replacement Air Filter BL 685Wi/695Wi/696Ui/697Ui/PL 675W/680/680 Smart/685W/BL Pro 1450Ui/1460Ui,10343925137.0,MAP,19.0,39.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Air Filter for Pro L1000/Pro L1500U/Pro L1500UH/Pro L1500UHNL/Pro L1505UH/Pro L1505UHNL/Pro L1715SNL/Pro L1750UNL/Pro L1755UNL Series,V13H134A51,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H134A51,EPSON Replacement Air Filter for Pro L1000/Pro L1500U/Pro L1500UH/Pro L1500UHNL/Pro L1505UH/Pro L1505UHNL/Pro L1715SNL/Pro L1750UNL/Pro L1755UNL Series,10343928152.0,MAP,85.0,143.0,65.0,10.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Air Filter for Pro L25000U Projector,V13H134A52,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H134A52,EPSON Air Filter for Pro L25000U Projector,10343928930.0,MAP,306.0,613.0,230.0,4.0,,,,,,,,,,,,,,,,,,,,
file-P1ycMEhnW1Zj2N3crRi4p8-HE-FUL-DEALER-US-2025-07-01T13_02_27Z.xlsx,All Prices,EPSON Replacement Filter for PowerLite L Series Projectors / L4XX L5XX L6XX,V13H134A56,ACCESSORIES,PROJ - CMRCL ACCY,LAMPS & OTHER - BP,V13H134A56,EPSON Replacement Filter for PowerLite L Series Projectors / L4XX L5XX L6XX,10343943889.0,MAP,60.0,120.0,44.0,10.0,,,,,,,,,,,,,,,,,,,,
